ENST_ID	hgnc_symbol
ENST00000686050	ATP7A
ENST00000686464	ATP7A
ENST00000642651	ATP7A
ENST00000684798	ATP7A
ENST00000686560	ATP7A
ENST00000686896	ATP7A
ENST00000689731	ATP7A
ENST00000645454	ATP7A
ENST00000692729	ATP7A
ENST00000688165	ATP7A
ENST00000693167	ATP7A
ENST00000687082	ATP7A
ENST00000687325	ATP7A
ENST00000687599	ATP7A
ENST00000685208	ATP7A
ENST00000687984	ATP7A
ENST00000688889	ATP7A
ENST00000691152	ATP7A
ENST00000689891	ATP7A
ENST00000691456	ATP7A
ENST00000688249	ATP7A
ENST00000693051	ATP7A
ENST00000688338	ATP7A
ENST00000687416	ATP7A
ENST00000693387	ATP7A
ENST00000685434	ATP7A
ENST00000682742	ATP7A
ENST00000686416	ATP7A
ENST00000689541	ATP7A
ENST00000686999	ATP7A
ENST00000686515	ATP7A
ENST00000687628	ATP7A
ENST00000688746	ATP7A
ENST00000689649	ATP7A
ENST00000689872	ATP7A
ENST00000686480	ATP7A
ENST00000693398	ATP7A
ENST00000686688	ATP7A
ENST00000645094	ATP7A
ENST00000689514	ATP7A
ENST00000687086	ATP7A
ENST00000685264	ATP7A
ENST00000686033	ATP7A
ENST00000686543	ATP7A
ENST00000692908	ATP7A
ENST00000686133	ATP7A
ENST00000689083	ATP7A
ENST00000682475	ATP7A
ENST00000341514	ATP7A
ENST00000343533	ATP7A
ENST00000689767	ATP7A
ENST00000686255	ATP7A
ENST00000685033	ATP7A
ENST00000477335	PGK1
ENST00000491291	PGK1
ENST00000474281	PGK1
ENST00000476531	PGK1
ENST00000644362	PGK1
ENST00000373316	PGK1
ENST00000341864	TAF9B
ENST00000373304	CYSLTR1
ENST00000614798	CYSLTR1
ENST00000321110	RTL3
ENST00000610214	LPAR4
ENST00000435339	LPAR4
ENST00000614823	LPAR4
ENST00000461541	P2RY10
ENST00000475374	P2RY10
ENST00000544091	P2RY10
ENST00000171757	P2RY10
ENST00000645147	GPR174
ENST00000373298	ITM2A
ENST00000434584	ITM2A
ENST00000476373	TBX22
ENST00000626498	TBX22
ENST00000373294	TBX22
ENST00000626877	TBX22
ENST00000373296	TBX22
ENST00000308293	TENT5D
ENST00000538312	TENT5D
ENST00000373275	BRWD3
ENST00000358130	HMGN5
ENST00000474113	SH3BGRL
ENST00000463546	SH3BGRL
ENST00000481106	SH3BGRL
ENST00000373212	SH3BGRL
ENST00000644024	POU3F4
ENST00000329312	CYLC1
ENST00000621735	CYLC1
ENST00000620340	RPS6KA6
ENST00000262752	RPS6KA6
ENST00000297977	HDX
ENST00000373177	HDX
ENST00000506585	HDX
ENST00000373173	APOOL
ENST00000395409	SATL1
ENST00000509231	SATL1
ENST00000644105	SATL1
ENST00000646118	SATL1
ENST00000646235	SATL1
ENST00000276123	ZNF711
ENST00000674551	ZNF711
ENST00000373165	ZNF711
ENST00000360700	ZNF711
ENST00000262753	POF1B
ENST00000373145	POF1B
ENST00000615443	CHM
ENST00000357749	CHM
ENST00000506327	DACH2
ENST00000508860	DACH2
ENST00000373125	DACH2
ENST00000373131	DACH2
ENST00000510272	DACH2
ENST00000484479	DACH2
ENST00000461604	DACH2
ENST00000373114	KLHL4
ENST00000652270	KLHL4
ENST00000373119	KLHL4
ENST00000373111	CPXCR1
ENST00000276127	CPXCR1
ENST00000614120	CPXCR1
ENST00000283891	TGIF2LX
ENST00000561129	TGIF2LX
ENST00000373105	PABPC5
ENST00000312600	PABPC5
ENST00000361724	PCDH11X
ENST00000298274	PCDH11X
ENST00000361655	PCDH11X
ENST00000373088	PCDH11X
ENST00000406881	PCDH11X
ENST00000504220	PCDH11X
ENST00000373097	PCDH11X
ENST00000682573	PCDH11X
ENST00000373094	PCDH11X
ENST00000475430	NAP1L3
ENST00000373079	NAP1L3
ENST00000332647	FAM133A
ENST00000683942	FAM133A
ENST00000322139	FAM133A
ENST00000373040	RPA4
ENST00000373049	DIAPH2
ENST00000324765	DIAPH2
ENST00000464981	PCDH19
ENST00000420881	PCDH19
ENST00000255531	PCDH19
ENST00000373034	PCDH19
ENST00000485971	TNMD
ENST00000373031	TNMD
ENST00000373020	TSPAN6
ENST00000612152	TSPAN6
ENST00000638738	SRPX2
ENST00000481988	SRPX2
ENST00000640020	SRPX2
ENST00000638319	SRPX2
ENST00000677630	SRPX2
ENST00000679590	SRPX2
ENST00000638920	SRPX2
ENST00000640282	SRPX2
ENST00000373004	SRPX2
ENST00000276141	SYTL4
ENST00000372981	SYTL4
ENST00000372989	SYTL4
ENST00000263033	SYTL4
ENST00000685623	SYTL4
ENST00000475126	CSTF2
ENST00000372972	CSTF2
ENST00000415585	CSTF2
ENST00000427768	NOX1
ENST00000372964	NOX1
ENST00000217885	NOX1
ENST00000372960	NOX1
ENST00000372966	NOX1
ENST00000372956	XKRX
ENST00000468904	XKRX
ENST00000450457	ARL13A
ENST00000494863	ARL13A
ENST00000450049	ARL13A
ENST00000372939	TRMT2B
ENST00000372935	TRMT2B
ENST00000372936	TRMT2B
ENST00000545398	TRMT2B
ENST00000478351	TMEM35A
ENST00000372930	TMEM35A
ENST00000372926	CENPI
ENST00000423383	CENPI
ENST00000372927	CENPI
ENST00000684367	CENPI
ENST00000682095	CENPI
ENST00000372916	DRP2
ENST00000541709	DRP2
ENST00000538510	DRP2
ENST00000402866	DRP2
ENST00000395209	DRP2
ENST00000324762	TAF7L
ENST00000356784	TAF7L
ENST00000372907	TAF7L
ENST00000645279	TIMM8A
ENST00000372902	TIMM8A
ENST00000644112	TIMM8A
ENST00000470329	BTK
ENST00000695631	BTK
ENST00000695626	BTK
ENST00000695627	BTK
ENST00000695628	BTK
ENST00000695629	BTK
ENST00000703407	BTK
ENST00000695614	BTK
ENST00000695615	BTK
ENST00000695618	BTK
ENST00000695621	BTK
ENST00000695622	BTK
ENST00000695623	BTK
ENST00000695625	BTK
ENST00000695619	BTK
ENST00000695616	BTK
ENST00000695617	BTK
ENST00000308731	BTK
ENST00000695620	BTK
ENST00000621635	BTK
ENST00000491851	RPL36A
ENST00000465340	RPL36A
ENST00000372849	RPL36A
ENST00000392994	RPL36A
ENST00000465744	RPL36A
ENST00000471855	RPL36A
ENST00000489407	RPL36A
ENST00000427805	RPL36A
ENST00000614077	RPL36A
ENST00000553110	RPL36A
ENST00000676372	GLA
ENST00000493905	GLA
ENST00000649178	GLA
ENST00000710365	GLA
ENST00000218516	GLA
ENST00000674127	GLA
ENST00000486121	GLA
ENST00000675799	GLA
ENST00000480513	GLA
ENST00000409170	RPL36A-HNRNPH2
ENST00000409338	RPL36A-HNRNPH2
ENST00000316594	HNRNPH2
ENST00000453574	ARMCX4
ENST00000430461	ARMCX4
ENST00000431677	ARMCX4
ENST00000423738	ARMCX4
ENST00000455331	ARMCX4
ENST00000445416	ARMCX4
ENST00000433011	ARMCX4
ENST00000452188	ARMCX4
ENST00000442270	ARMCX4
ENST00000354842	ARMCX4
ENST00000372829	ARMCX1
ENST00000361910	ARMCX6
ENST00000538627	ARMCX6
ENST00000539247	ARMCX6
ENST00000477980	ARMCX3
ENST00000467808	ARMCX3
ENST00000537169	ARMCX3
ENST00000341189	ARMCX3
ENST00000471229	ARMCX3
ENST00000330154	ARMCX2
ENST00000328766	ARMCX2
ENST00000356824	ARMCX2
ENST00000540921	ZMAT1
ENST00000372782	ZMAT1
ENST00000651725	ZMAT1
ENST00000476749	TCEAL2
ENST00000329035	TCEAL2
ENST00000372780	TCEAL2
ENST00000651085	TCEAL2
ENST00000372774	TCEAL6
ENST00000372773	TCEAL6
ENST00000543160	BEX5
ENST00000333643	BEX5
ENST00000696788	TCP11X1
ENST00000696787	TCP11X1
ENST00000597070	TCP11X1
ENST00000622971	TCP11X1
ENST00000623912	TCP11X1
ENST00000604790	NXF2
ENST00000625106	NXF2
ENST00000604395	NXF2B
ENST00000602195	NXF2B
ENST00000618302	ENST00000618302
ENST00000618881	ENST00000618881
ENST00000696789	TCP11X2
ENST00000696572	ENST00000696572
ENST00000429905	ENST00000429905
ENST00000643059	TCP11X2
ENST00000642911	TCP11X2
ENST00000645197	TCP11X2
ENST00000672117	TCP11X2
ENST00000289373	TMSB15A
ENST00000372742	ARMCX5
ENST00000246174	ARMCX5
ENST00000473968	ARMCX5
ENST00000604957	ARMCX5
ENST00000477663	ARMCX5
ENST00000479502	ARMCX5
ENST00000466098	GPRASP1
ENST00000652542	GPRASP1
ENST00000415986	GPRASP1
ENST00000444152	GPRASP1
ENST00000361600	GPRASP1
ENST00000537097	GPRASP1
ENST00000486814	GPRASP2
ENST00000535209	GPRASP2
ENST00000543253	GPRASP2
ENST00000332262	GPRASP2
ENST00000483720	GPRASP2
ENST00000486988	GPRASP3
ENST00000483294	GPRASP3
ENST00000447531	GPRASP3
ENST00000448867	GPRASP3
ENST00000361229	GPRASP3
ENST00000652409	ARMCX5-GPRASP2
ENST00000457056	GPRASP3
ENST00000372735	GPRASP3
ENST00000218249	RAB40AL
ENST00000372728	BEX1
ENST00000395065	NXF3
ENST00000372691	BEX4
ENST00000372695	BEX4
ENST00000372685	TCEAL8
ENST00000360000	TCEAL8
ENST00000372680	TCEAL5
ENST00000536889	BEX2
ENST00000372677	BEX2
ENST00000372674	BEX2
ENST00000372666	TCEAL7
ENST00000332431	TCEAL7
ENST00000372656	TCEAL9
ENST00000646896	TCEAL9
ENST00000372661	TCEAL9
ENST00000372635	BEX3
ENST00000372634	BEX3
ENST00000372645	BEX3
ENST00000361298	BEX3
ENST00000372633	RAB40A
ENST00000304236	RAB40A
ENST00000481555	TCEAL4
ENST00000415568	TCEAL4
ENST00000372629	TCEAL4
ENST00000468024	TCEAL4
ENST00000494801	TCEAL4
ENST00000472745	TCEAL4
ENST00000472484	TCEAL4
ENST00000243286	TCEAL3
ENST00000372628	TCEAL3
ENST00000372627	TCEAL3
ENST00000477014	TCEAL3
ENST00000469820	TCEAL1
ENST00000372626	TCEAL1
ENST00000372625	TCEAL1
ENST00000372624	TCEAL1
ENST00000441076	MORF4L2
ENST00000451301	MORF4L2
ENST00000360458	MORF4L2
ENST00000433176	MORF4L2
ENST00000319560	TMEM31
ENST00000480325	PLP1
ENST00000495678	PLP1
ENST00000464776	PLP1
ENST00000619257	PLP1
ENST00000476160	PLP1
ENST00000465975	PLP1
ENST00000485931	PLP1
ENST00000479569	PLP1
ENST00000478642	PLP1
ENST00000494119	PLP1
ENST00000461231	PLP1
ENST00000496836	PLP1
ENST00000485688	PLP1
ENST00000466486	PLP1
ENST00000612423	PLP1
ENST00000621218	PLP1
ENST00000619236	PLP1
ENST00000243298	RAB9B
ENST00000455723	TMSB15B
ENST00000569577	TMSB15B
ENST00000540220	TMSB15B
ENST00000436583	TMSB15B
ENST00000419165	TMSB15B
ENST00000563257	TMSB15B
ENST00000217926	H2BW1
ENST00000355016	H2BW2
ENST00000675318	H2BW2
ENST00000417637	H2BW2
ENST00000620307	TMSB15C
ENST00000598087	TMSB15C
ENST00000423478	ZCCHC18
ENST00000603049	ZCCHC18
ENST00000605784	ZCCHC18
ENST00000537356	ZCCHC18
ENST00000650639	ZCCHC18
ENST00000422784	ZCCHC18
ENST00000594199	SLC25A53
ENST00000299906	FAM199X
ENST00000493442	FAM199X
ENST00000372588	ESX1
ENST00000609007	TEX13A
ENST00000600991	TEX13A
ENST00000485671	IL1RAPL2
ENST00000372582	IL1RAPL2
ENST00000536164	NRK
ENST00000428173	NRK
ENST00000540278	NRK
ENST00000243300	NRK
ENST00000327674	SERPINA7
ENST00000372563	SERPINA7
ENST00000337685	PWWP3B
ENST00000372552	PWWP3B
ENST00000357175	PWWP3B
ENST00000461251	RADX
ENST00000478395	RADX
ENST00000497124	RADX
ENST00000372544	RADX
ENST00000421550	RADX
ENST00000372548	RADX
ENST00000324342	RNF128
ENST00000255499	RNF128
ENST00000481617	TBC1D8B
ENST00000310452	TBC1D8B
ENST00000492970	TBC1D8B
ENST00000276175	TBC1D8B
ENST00000357242	TBC1D8B
ENST00000411805	RIPPLY1
ENST00000276173	RIPPLY1
ENST00000541806	CLDN2
ENST00000540876	CLDN2
ENST00000336803	CLDN2
ENST00000604604	MORC4
ENST00000255495	MORC4
ENST00000355610	MORC4
ENST00000434854	RBM41
ENST00000372487	RBM41
ENST00000372479	RBM41
ENST00000685964	RBM41
ENST00000495517	RBM41
ENST00000432145	NUP62CL
ENST00000372466	NUP62CL
ENST00000484614	NUP62CL
ENST00000336387	DNAAF6
ENST00000535523	DNAAF6
ENST00000372453	DNAAF6
ENST00000688816	DNAAF6
ENST00000477796	FRMPD3
ENST00000276185	FRMPD3
ENST00000684358	FRMPD3
ENST00000683843	FRMPD3
ENST00000439554	FRMPD3
ENST00000683424	FRMPD3
ENST00000646815	PRPS1
ENST00000675304	PRPS1
ENST00000674843	PRPS1
ENST00000645638	PRPS1
ENST00000372419	PRPS1
ENST00000645903	PRPS1
ENST00000675720	PRPS1
ENST00000674525	PRPS1
ENST00000675046	PRPS1
ENST00000675124	PRPS1
ENST00000675630	PRPS1
ENST00000675353	PRPS1
ENST00000676365	PRPS1
ENST00000676092	PRPS1
ENST00000674826	PRPS1
ENST00000372418	PRPS1
ENST00000644642	PRPS1
ENST00000643795	PRPS1
ENST00000675875	PRPS1
ENST00000372435	PRPS1
ENST00000372428	PRPS1
ENST00000676322	PRPS1
ENST00000675263	PRPS1
ENST00000372390	TSC22D3
ENST00000372397	TSC22D3
ENST00000372382	TSC22D3
ENST00000688924	TSC22D3
ENST00000372383	TSC22D3
ENST00000315660	TSC22D3
ENST00000372384	TSC22D3
ENST00000506081	TSC22D3
ENST00000514426	TSC22D3
ENST00000639756	NCBP2L
ENST00000509000	NCBP2L
ENST00000474517	MID2
ENST00000443968	MID2
ENST00000262843	MID2
ENST00000302917	TEX13B
ENST00000485533	VSIG1
ENST00000479635	VSIG1
ENST00000415430	VSIG1
ENST00000217957	VSIG1
ENST00000340200	PSMD10
ENST00000217958	PSMD10
ENST00000372296	PSMD10
ENST00000372295	PSMD10
ENST00000361815	PSMD10
ENST00000474825	ATG4A
ENST00000489247	ATG4A
ENST00000345734	ATG4A
ENST00000372232	ATG4A
ENST00000372246	ATG4A
ENST00000343524	ATG4A
ENST00000334504	COL4A6
ENST00000394872	COL4A6
ENST00000538570	COL4A6
ENST00000621266	COL4A6
ENST00000372216	COL4A6
ENST00000477429	COL4A5
ENST00000642185	COL4A5
ENST00000470339	COL4A5
ENST00000505728	COL4A5
ENST00000483338	COL4A5
ENST00000489230	COL4A5
ENST00000510690	COL4A5
ENST00000515658	COL4A5
ENST00000504541	COL4A5
ENST00000644079	COL4A5
ENST00000328300	COL4A5
ENST00000361603	COL4A5
ENST00000564206	IRS4
ENST00000372129	IRS4
ENST00000218006	GUCY2F
ENST00000372107	NXT2
ENST00000372103	NXT2
ENST00000218004	NXT2
ENST00000372106	NXT2
ENST00000372101	KCNE5
ENST00000514500	ACSL4
ENST00000673016	ACSL4
ENST00000672282	ACSL4
ENST00000340800	ACSL4
ENST00000469796	ACSL4
ENST00000672401	ACSL4
ENST00000671846	ACSL4
ENST00000682031	ACSL4
ENST00000502391	ACSL4
ENST00000348502	ACSL4
ENST00000497754	TMEM164
ENST00000471255	TMEM164
ENST00000461715	TMEM164
ENST00000372072	TMEM164
ENST00000372073	TMEM164
ENST00000372068	TMEM164
ENST00000288381	TMEM164
ENST00000464177	TMEM164
ENST00000372059	AMMECR1
ENST00000262844	AMMECR1
ENST00000686065	AMMECR1
ENST00000697560	GNG5B
ENST00000372057	AMMECR1
ENST00000372054	GNG5B
ENST00000540313	RTL9
ENST00000520821	RTL9
ENST00000465301	RTL9
ENST00000602699	CRIPTO3
ENST00000372045	CHRDL1
ENST00000394797	CHRDL1
ENST00000372042	CHRDL1
ENST00000482160	CHRDL1
ENST00000444321	CHRDL1
ENST00000484442	PAK3
ENST00000487802	PAK3
ENST00000425146	PAK3
ENST00000446737	PAK3
ENST00000262836	PAK3
ENST00000360648	PAK3
ENST00000417227	PAK3
ENST00000372010	PAK3
ENST00000519681	PAK3
ENST00000372007	PAK3
ENST00000518291	PAK3
ENST00000324068	CAPN6
ENST00000371993	DCX
ENST00000680476	DCX
ENST00000496551	DCX
ENST00000358070	DCX
ENST00000637570	DCX
ENST00000356220	DCX
ENST00000636035	DCX
ENST00000637453	DCX
ENST00000635795	DCX
ENST00000488120	DCX
ENST00000563467	SERTM2
ENST00000569275	SERTM2
ENST00000622986	ALG13
ENST00000482742	ALG13
ENST00000623255	ALG13
ENST00000473389	ALG13
ENST00000623189	ALG13
ENST00000482374	ALG13
ENST00000489033	ALG13
ENST00000468657	ALG13
ENST00000492038	ALG13
ENST00000371979	ALG13
ENST00000471924	ALG13
ENST00000486353	ALG13
ENST00000470704	ALG13
ENST00000624881	ALG13
ENST00000622997	ALG13
ENST00000487141	ALG13
ENST00000635768	ALG13
ENST00000490774	ALG13
ENST00000635824	ALG13
ENST00000637022	ALG13
ENST00000460092	ALG13
ENST00000486578	ALG13
ENST00000637213	ALG13
ENST00000635931	ALG13
ENST00000474121	ALG13
ENST00000485371	ALG13
ENST00000487243	ALG13
ENST00000495283	ALG13
ENST00000461669	ALG13
ENST00000623148	ALG13
ENST00000623622	ALG13
ENST00000623144	ALG13
ENST00000699778	ALG13
ENST00000699748	ALG13
ENST00000636363	ALG13
ENST00000624161	ALG13
ENST00000394780	ALG13
ENST00000470971	ALG13
ENST00000436609	ALG13
ENST00000623310	ALG13
ENST00000612026	TRPC5OS
ENST00000635763	TRPC5OS
ENST00000371970	TRPC5OS
ENST00000262839	TRPC5
ENST00000340433	RTL4
ENST00000695808	RTL4
ENST00000695839	RTL4
ENST00000371968	LHFPL1
ENST00000371962	AMOT
ENST00000371958	AMOT
ENST00000304758	AMOT
ENST00000371959	AMOT
ENST00000371951	HTR2C
ENST00000371950	HTR2C
ENST00000276198	HTR2C
ENST00000243213	IL13RA2
ENST00000371936	IL13RA2
ENST00000424776	RBMXL3
ENST00000538422	LRCH2
ENST00000317135	LRCH2
ENST00000371921	LUZP4
ENST00000371920	LUZP4
ENST00000489283	PLS3
ENST00000466150	PLS3
ENST00000289290	PLS3
ENST00000481823	PLS3
ENST00000539310	PLS3
ENST00000355899	PLS3
ENST00000680409	AGTR2
ENST00000371906	AGTR2
ENST00000463626	SLC6A14
ENST00000598581	SLC6A14
ENST00000371894	CT83
ENST00000371878	KLHL13
ENST00000262820	KLHL13
ENST00000469946	KLHL13
ENST00000371882	KLHL13
ENST00000540167	KLHL13
ENST00000541812	KLHL13
ENST00000493448	WDR44
ENST00000371848	WDR44
ENST00000371825	WDR44
ENST00000371822	WDR44
ENST00000254029	WDR44
ENST00000449447	RBBP8P1
ENST00000633080	DOCK11
ENST00000276202	DOCK11
ENST00000632573	DOCK11
ENST00000276204	DOCK11
ENST00000371642	IL13RA1
ENST00000481868	IL13RA1
ENST00000371666	IL13RA1
ENST00000652600	IL13RA1
ENST00000310164	ZCCHC12
ENST00000481285	LONRF3
ENST00000472173	LONRF3
ENST00000304778	LONRF3
ENST00000371628	LONRF3
ENST00000422289	LONRF3
ENST00000439603	LONRF3
ENST00000620151	CT47C1
ENST00000691062	KIAA1210
ENST00000402510	KIAA1210
ENST00000535419	PGRMC1
ENST00000217971	PGRMC1
ENST00000484058	SLC25A43
ENST00000493093	SLC25A43
ENST00000488158	SLC25A43
ENST00000217909	SLC25A43
ENST00000475354	SLC25A5
ENST00000460013	SLC25A5
ENST00000463551	SLC25A5
ENST00000317881	SLC25A5
ENST00000320339	STEEP1
ENST00000536133	STEEP1
ENST00000644802	STEEP1
ENST00000625379	UBE2A
ENST00000469205	UBE2A
ENST00000629303	UBE2A
ENST00000346330	UBE2A
ENST00000628734	UBE2A
ENST00000628549	UBE2A
ENST00000625938	UBE2A
ENST00000371569	UBE2A
ENST00000696533	UBE2A
ENST00000696539	UBE2A
ENST00000696534	UBE2A
ENST00000371558	UBE2A
ENST00000630695	UBE2A
ENST00000631185	UBE2A
ENST00000542113	NKRF
ENST00000304449	NKRF
ENST00000394610	SEPTIN6
ENST00000360156	SEPTIN6
ENST00000354228	SEPTIN6
ENST00000460411	SEPTIN6
ENST00000489216	SEPTIN6
ENST00000354416	SEPTIN6
ENST00000343984	SEPTIN6
ENST00000343905	SOWAHD
ENST00000361575	RPL39
ENST00000276201	UPF3B
ENST00000345865	UPF3B
ENST00000371442	RNF113A
ENST00000371437	NDUFA1
ENST00000371422	AKAP14
ENST00000371425	AKAP14
ENST00000371431	AKAP14
ENST00000334356	AKAP14
ENST00000491105	AKAP14
ENST00000652253	NKAP
ENST00000371410	NKAP
ENST00000639347	RHOXF1P3
ENST00000640298	RHOXF1P3
ENST00000371402	RHOXF2B
ENST00000217999	RHOXF1
ENST00000371388	RHOXF2
ENST00000703667	RHOXF1
ENST00000326624	ZBTB33
ENST00000557385	ZBTB33
ENST00000371352	TMEM255A
ENST00000309720	TMEM255A
ENST00000371369	TMEM255A
ENST00000440464	TMEM255A
ENST00000361319	ATP1B4
ENST00000218008	ATP1B4
ENST00000539306	ATP1B4
ENST00000486593	LAMP2
ENST00000200639	LAMP2
ENST00000706600	LAMP2
ENST00000371335	LAMP2
ENST00000434600	LAMP2
ENST00000680918	CUL4B
ENST00000681080	CUL4B
ENST00000681189	CUL4B
ENST00000674073	CUL4B
ENST00000679844	CUL4B
ENST00000681908	CUL4B
ENST00000680474	CUL4B
ENST00000371323	CUL4B
ENST00000679405	CUL4B
ENST00000679432	CUL4B
ENST00000673919	CUL4B
ENST00000404115	CUL4B
ENST00000674137	CUL4B
ENST00000371322	CUL4B
ENST00000681090	CUL4B
ENST00000681333	CUL4B
ENST00000681206	CUL4B
ENST00000679927	CUL4B
ENST00000336592	CUL4B
ENST00000680988	CUL4B
ENST00000486604	CUL4B
ENST00000680673	CUL4B
ENST00000681253	CUL4B
ENST00000681652	CUL4B
ENST00000493879	MCTS1
ENST00000493274	MCTS1
ENST00000371315	MCTS1
ENST00000487133	MCTS1
ENST00000484481	MCTS1
ENST00000371317	MCTS1
ENST00000371313	C1GALT1C1
ENST00000304661	C1GALT1C1
ENST00000371311	CT47B1
ENST00000613352	ENST00000613352
ENST00000419982	CT47A12
ENST00000457020	CT47A11
ENST00000430448	CT47A10
ENST00000417256	CT47A9
ENST00000457977	CT47A8
ENST00000434883	CT47A7
ENST00000419194	CT47A6
ENST00000439466	CT47A5
ENST00000415858	CT47A4
ENST00000441330	CT47A3
ENST00000458218	CT47A2
ENST00000433030	CT47A1
ENST00000328078	GLUD2
ENST00000616590	GRIA3
ENST00000611689	GRIA3
ENST00000479118	GRIA3
ENST00000477389	GRIA3
ENST00000620581	GRIA3
ENST00000460123	GRIA3
ENST00000620443	GRIA3
ENST00000622768	GRIA3
ENST00000455053	THOC2
ENST00000416618	THOC2
ENST00000448128	THOC2
ENST00000432353	THOC2
ENST00000441692	THOC2
ENST00000618150	THOC2
ENST00000491737	THOC2
ENST00000433883	THOC2
ENST00000245838	THOC2
ENST00000355725	THOC2
ENST00000468503	XIAP
ENST00000497906	XIAP
ENST00000497640	XIAP
ENST00000481776	XIAP
ENST00000468691	XIAP
ENST00000698505	XIAP
ENST00000422098	XIAP
ENST00000496602	XIAP
ENST00000355640	XIAP
ENST00000371199	XIAP
ENST00000458176	STAG2
ENST00000693553	STAG2
ENST00000483575	STAG2
ENST00000471107	STAG2
ENST00000691383	STAG2
ENST00000466748	STAG2
ENST00000687810	STAG2
ENST00000686802	STAG2
ENST00000687071	STAG2
ENST00000692982	STAG2
ENST00000475602	STAG2
ENST00000455404	STAG2
ENST00000371144	STAG2
ENST00000218089	STAG2
ENST00000691035	STAG2
ENST00000687852	STAG2
ENST00000686127	STAG2
ENST00000693144	STAG2
ENST00000688971	STAG2
ENST00000371160	STAG2
ENST00000371145	STAG2
ENST00000371157	STAG2
ENST00000635518	TEX13D
ENST00000632372	TEX13D
ENST00000477673	SH2D1A
ENST00000491950	SH2D1A
ENST00000494073	SH2D1A
ENST00000698114	SH2D1A
ENST00000698118	SH2D1A
ENST00000698112	SH2D1A
ENST00000360027	SH2D1A
ENST00000647259	SH2D1A
ENST00000698116	SH2D1A
ENST00000698117	SH2D1A
ENST00000698119	SH2D1A
ENST00000698120	SH2D1A
ENST00000698115	SH2D1A
ENST00000698113	SH2D1A
ENST00000371139	SH2D1A
ENST00000635645	SH2D1A
ENST00000469481	STAG2
ENST00000371130	TENM1
ENST00000422452	TENM1
ENST00000632600	TEX13C
ENST00000695840	TEX13C
ENST00000695841	TEX13C
ENST00000360028	DCAF12L2
ENST00000371126	DCAF12L1
ENST00000371125	PRR32
ENST00000371124	ACTRT1
ENST00000371123	SMARCA1
ENST00000371121	SMARCA1
ENST00000371122	SMARCA1
ENST00000689093	OCRL
ENST00000486673	OCRL
ENST00000691455	OCRL
ENST00000463271	OCRL
ENST00000647245	OCRL
ENST00000646914	OCRL
ENST00000646010	OCRL
ENST00000693473	OCRL
ENST00000371113	OCRL
ENST00000357121	OCRL
ENST00000429967	APLN
ENST00000371105	XPNPEP2
ENST00000681234	XPNPEP2
ENST00000371106	XPNPEP2
ENST00000476532	SASH3
ENST00000356892	SASH3
ENST00000371064	ZDHHC9
ENST00000357166	ZDHHC9
ENST00000498179	UTP14A
ENST00000394422	UTP14A
ENST00000425117	UTP14A
ENST00000488135	BCORL1
ENST00000218147	BCORL1
ENST00000540052	BCORL1
ENST00000308167	ELF4
ENST00000335997	ELF4
ENST00000674601	AIFM1
ENST00000460436	AIFM1
ENST00000674957	AIFM1
ENST00000676144	AIFM1
ENST00000674997	AIFM1
ENST00000527892	AIFM1
ENST00000535724	AIFM1
ENST00000674722	AIFM1
ENST00000346424	AIFM1
ENST00000676436	AIFM1
ENST00000416073	AIFM1
ENST00000675774	AIFM1
ENST00000676328	AIFM1
ENST00000675037	AIFM1
ENST00000674555	AIFM1
ENST00000675050	AIFM1
ENST00000675857	AIFM1
ENST00000675427	AIFM1
ENST00000675092	AIFM1
ENST00000529877	AIFM1
ENST00000675240	AIFM1
ENST00000319908	AIFM1
ENST00000674546	AIFM1
ENST00000287295	AIFM1
ENST00000676229	AIFM1
ENST00000257017	RAB33A
ENST00000370978	ZNF280C
ENST00000467346	SLC25A14
ENST00000464184	SLC25A14
ENST00000495156	SLC25A14
ENST00000471795	SLC25A14
ENST00000464342	SLC25A14
ENST00000467496	SLC25A14
ENST00000478474	SLC25A14
ENST00000465988	SLC25A14
ENST00000545805	SLC25A14
ENST00000543953	SLC25A14
ENST00000612248	SLC25A14
ENST00000218197	SLC25A14
ENST00000276218	GPR119
ENST00000682440	GPR119
ENST00000370947	RBMX2
ENST00000469953	RBMX2
ENST00000487274	RBMX2
ENST00000305536	RBMX2
ENST00000370927	ENOX2
ENST00000338144	ENOX2
ENST00000394363	ENOX2
ENST00000714528	ENOX2
ENST00000714529	ENOX2
ENST00000686943	ENOX2
ENST00000370935	ENOX2
ENST00000639280	ARHGAP36
ENST00000370922	ARHGAP36
ENST00000412432	ARHGAP36
ENST00000370921	ARHGAP36
ENST00000276211	ARHGAP36
ENST00000651402	IGSF1
ENST00000370900	IGSF1
ENST00000370910	IGSF1
ENST00000370901	IGSF1
ENST00000361420	IGSF1
ENST00000370903	IGSF1
ENST00000652189	IGSF1
ENST00000651556	IGSF1
ENST00000370904	IGSF1
ENST00000496850	STK26
ENST00000481105	STK26
ENST00000354719	STK26
ENST00000394334	STK26
ENST00000394335	STK26
ENST00000370879	FRMD7
ENST00000298542	FRMD7
ENST00000342983	RAP2C
ENST00000370874	RAP2C
ENST00000620646	RAP2C
ENST00000442191	MBNL3
ENST00000698663	MBNL3
ENST00000473364	MBNL3
ENST00000538204	MBNL3
ENST00000370849	MBNL3
ENST00000394311	MBNL3
ENST00000370857	MBNL3
ENST00000370839	MBNL3
