raw_ids	SYMBOL	GENENAME
NM_001381399	F10G7.10	E3 ubiquitin-protein ligase
NM_001383823		
NM_001383824		
NM_062514	shc-2	SH2 domain-containing protein
NM_182269	F09C12.2	Mitogen-activated protein kinase
NM_062608	F09E5.3	Putative deoxyribose-phosphate aldolase
NM_001383836		
NM_062651	cyp-44A1	putative cytochrome P450 CYP44
NM_001383849		
NM_062776	F59G1.4	LisH domain-containing protein;VQ domain-containing protein
NM_062828	exp-1	Gamma-aminobutyric acid receptor exp-1
NM_001377809	utp-20	DRIM domain-containing protein
NM_001356866	gyf-1	GYF domain-containing protein gyf-1
NM_062959	gyf-1	GYF domain-containing protein gyf-1
NM_001356864	gyf-1	GYF domain-containing protein gyf-1
NM_001026958	snt-1	C2 domain-containing protein;Synaptotagmin-1
NM_062993	snt-1	C2 domain-containing protein;Synaptotagmin-1
NM_001330952	flcn-1	Folliculin;Folliculin DENN domain-containing protein;UDENN FLCN/SMCR8-type domain-containing protein
NM_001276732	flcn-1	Folliculin;Folliculin DENN domain-containing protein;UDENN FLCN/SMCR8-type domain-containing protein
NM_001306551	flcn-1	Folliculin;Folliculin DENN domain-containing protein;UDENN FLCN/SMCR8-type domain-containing protein
NM_001306549	flcn-1	Folliculin;Folliculin DENN domain-containing protein;UDENN FLCN/SMCR8-type domain-containing protein
NM_001026937	flcn-1	Folliculin;Folliculin DENN domain-containing protein;UDENN FLCN/SMCR8-type domain-containing protein
NM_063100	E04F6.15	DeHydrogenases, Short chain
NM_001373744	npp-21	TPR_MLP1_2 domain-containing protein
NM_001373742	npp-21	TPR_MLP1_2 domain-containing protein
NM_001373741	npp-21	TPR_MLP1_2 domain-containing protein
NM_001373743	npp-21	TPR_MLP1_2 domain-containing protein
NM_063224	cpna-2	Copine family protein 2
NM_063222	cpna-2	Copine family protein 2
NM_063254	ostb-1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
NM_001267206	ire-1	Endoribonuclease;Serine/threonine-protein kinase
NM_182265	F35C11.7	Thrombospondin type 1 domain protein
NM_063396	T13H5.8	Lipid scramblase CLPTM1L
NM_063437	pyr-1	Glutamine-dependent carbamoyl-phosphate synthase
NM_063465	let-19	Mediator of RNA polymerase II transcription subunit 13
NM_001383909		
NM_063531	T24B8.7	UBA domain-containing protein
NM_063557	sec-5	Exocyst complex component 2
NM_001026736	cam-1	Tyrosine-protein kinase receptor cam-1
NM_001026737	cam-1	Tyrosine-protein kinase receptor cam-1
NM_001383915		
NM_001027292	Y53C12A.8	Expressed conserved protein
NM_063716	ZK938.1	Serine/threonine-protein phosphatase
NM_001027117	egl-43	Zinc finger protein egl-43
NM_001373787	egl-43	Zinc finger protein egl-43
NM_063808	nrde-2	Nuclear exosome regulator NRDE2
NM_063804	plc-3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma plc-3
NM_063829	C07E3.3	Ovule protein;SH2 domain-containing protein
NM_001276740	C07E3.3	Ovule protein;SH2 domain-containing protein
NM_001026778	C14A4.12	Phosphatidylinositol-glycan biosynthesis class W protein
NM_001026777	C14A4.12	Phosphatidylinositol-glycan biosynthesis class W protein
NM_001377854	mpz-1	PDZ domain-containing protein
NM_001026867	mpz-1	PDZ domain-containing protein
NM_001377858	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001026771	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001267341	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001377861		
NM_001026772	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001026773	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001276744	ptp-3	Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase Lar-like;protein-tyrosine-phosphatase
NM_001377878	trr-1	Transcription-associated protein 1
NM_001377879	trr-1	Transcription-associated protein 1
NM_064118	F43G6.4	Uncharacterized protein
NM_064144		
NM_001129177	lin-29	C2H2-type domain-containing protein;Zinc finger transcription factor lin-29
NM_064164	nadk-2	NAD kinase 2, mitochondrial
NM_001383967	Y57A10A.14	LITAF domain-containing protein
NM_001027264	tbc-17	CRC domain-containing protein;Rab-GAP TBC domain-containing protein
NM_001027263	tbc-17	CRC domain-containing protein;Rab-GAP TBC domain-containing protein
NM_064360	ptr-18	Patched-related protein 18
NM_001267447	rict-1	RICTOR_N domain-containing protein;Rapamycin-insensitive companion of mTOR domain-containing protein
NM_001267448	rict-1	RICTOR_N domain-containing protein;Rapamycin-insensitive companion of mTOR domain-containing protein
NM_001267483	mcd-1	Modifier of cell death
NM_064557	xrn-2	5'-3' exoribonuclease 2 homolog
NM_064573	srh-41	Serpentine Receptor, class H
NM_001377900	plx-2	Plexin-2
NM_001383996	pde-3	Phosphodiesterase;putative 3',5'-cyclic phosphodiesterase pde-3
NM_001306640	pde-3	Phosphodiesterase;putative 3',5'-cyclic phosphodiesterase pde-3
NM_064703	Y53F4B.19	Major sperm protein
NM_001381281	2L52.1	C2H2-type domain-containing protein
NM_061229	osta-1	Organic solute transporter alpha-like protein 1
NM_061230	best-4	Bestrophin homolog
NM_061231	best-3	Bestrophin homolog
NM_061233	gmeb-1	SAND domain-containing protein
NM_061234	sqt-2	Nematode cuticle collagen N-terminal domain-containing protein
NM_061235	enee-1	Coiled-coil domain-containing protein 86
NM_061237	F23F1.4	Uncharacterized protein
NM_061238	F23F1.5	Snurportin-1
NM_061239	fbxc-54	FTH domain-containing protein
NM_061240	F23F1.2	EF-hand domain-containing protein
NM_061241	F23F1.6	Cationic amino acid transporter C-terminal domain-containing protein
NM_061242	spp-24	Saposin B-type domain-containing protein
NM_001026941	F23F1.10	Reverse transcriptase domain-containing protein
NM_001026943	rpt-4	putative 26S proteasome regulatory subunit 10B
NM_001026942	rpt-4	putative 26S proteasome regulatory subunit 10B
NM_061244	nfyc-1	Nuclear transcription factor Y subunit nfyc-1
NM_001306572	rpoa-49	RNA polymerase I associated factor, A49-like protein
NM_061246	C23H3.5	Nucleolus and neural progenitor protein-like N-terminal domain-containing protein
NM_001383768		
NM_061248	tre-5	Trehalase
NM_001129119	ascc-1	K Homology domain-containing protein
NM_061250	C23H3.2	DUF3810 domain-containing protein
NM_001313595	C50D2.6	CPG4 domain-containing protein
NM_001313583	egl-26	Egg-laying defective protein 26
NM_061251	egl-26	Egg-laying defective protein 26
NM_001026809	C23H3.9	Lactamase_B domain-containing protein;MBL fold metallo-hydrolase;Metallo-beta-lactamase domain-containing protein
NM_061253		
NM_001356827	C23H3.9	Lactamase_B domain-containing protein;MBL fold metallo-hydrolase;Metallo-beta-lactamase domain-containing protein
NM_061255	C50D2.6	CPG4 domain-containing protein
NM_001381285	mcat-1	Malonyl-CoA:ACP transacylase (MAT) domain-containing protein
NM_061256	C50D2.7	putative ADP-dependent glucokinase
NM_001381286	luc-7L3	Luc7-like protein 3
NM_061258	sftb-6	Splicing factor 3B subunit 6-like protein
NM_001383769		
NM_061259	col-68	Nematode cuticle collagen N-terminal domain-containing protein
NM_061260	txt-1	PDZ domain-containing protein
NM_061261	C50D2.2	Cationic amino acid transporter C-terminal domain-containing protein
NM_061262	C50D2.1	Ntox44 domain-containing protein;Peptidase S1 domain-containing protein
NM_061263	K10B4.3	Protein melted homolog
NM_061265	nmur-2	Neuromedin U receptor homolog nmur-2
NM_061266	srd-3	Serpentine receptor class delta-3
NM_061269	T25D3.4	Major facilitator superfamily (MFS) profile domain-containing protein
NM_001313668	T25D3.4	Major facilitator superfamily (MFS) profile domain-containing protein
NM_061270	T25D3.3	Tryptophan synthase beta chain-like PALP domain-containing protein
NM_001381292	etr-1	RRM domain-containing protein
NM_061271	mrpl-28	Large ribosomal subunit protein bL28m
NM_001381294		
NM_001381293	etr-1	RRM domain-containing protein
NM_001381290	etr-1	RRM domain-containing protein
NM_001381291	etr-1	RRM domain-containing protein
NM_001383771	etr-1	RRM domain-containing protein
NM_001027126	T01D1.7	Serpentine receptor class gamma
NM_061274	T01D1.3	BPTI/Kunitz inhibitor domain-containing protein
NM_061275	T01D1.4	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase homolog;putative inactive acireductone dioxygenase 1
NM_001373672		
NM_001313661	T01D1.5	Serpentine receptor class gamma
NM_061278	abu-11	Activated in Blocked Unfolded protein response
NM_061281	chs-2	Chitin synthase chs-2;chitin synthase
NM_061282	F48A11.4	F-box associated domain-containing protein;FBA_2 domain-containing protein
NM_001027010	ubxn-3	UBX domain-containing protein 3
NM_001383772	ubxn-3	UBX domain-containing protein 3
NM_001267078	Y43H11AL.1	ING domain-containing protein;PHD-type domain-containing protein
NM_001383773		
NM_061285	laat-1	Lysosomal amino acid transporter 1
NM_001306554	cat-2	Biopterin-dependent aromatic amino acid hydroxylase family profile domain-containing protein;Tyrosine 3-monooxygenase
NM_001383774	cat-2	Biopterin-dependent aromatic amino acid hydroxylase family profile domain-containing protein;Tyrosine 3-monooxygenase
NM_001038237	B0432.14	Neuropeptide-Like Protein;Transposase
NM_001313561	B0432.7	CIP2A N-terminal domain-containing protein
NM_001383775	B0432.8	Deoxyribonuclease TATDN3
NM_001383776	trul-1	E3 ubiquitin-protein ligase trul-1
NM_061291		
NM_061292	B0432.10	Lant_dehydr_C domain-containing protein
NM_061293	misc-1	Mitochondrial 2-oxoglutarate/malate carrier protein
NM_061294	mrpl-41	Large ribosomal subunit protein mL41
NM_061295	djr-1.1	Glutathione-independent glyoxalase DJR-1.1
NM_061296	B0432.11	Uncharacterized protein
NM_061297	clec-117	C-type lectin domain-containing protein
NM_001306571	B0432.1	Serpentine Receptor, class T
NM_061299	K01A2.6	AMIN domain-containing protein
NM_061300	K01A2.5	AB hydrolase-1 domain-containing protein
NM_061301	col-69	Nematode cuticle collagen N-terminal domain-containing protein
NM_001381310	K01A2.4	DUF2231 domain-containing protein;Transmembrane protein
NM_001383777		
NM_001381312		
NM_061307	far-7	Fatty Acid/Retinol binding protein
NM_061308	K01A2.10	CCDC92 domain-containing protein;CCDC92/74 N-terminal domain-containing protein
NM_061309	sgcb-1	Beta-sarcoglycan
NM_001027055	cbn-1	EF-hand domain-containing protein
NM_061310	cbn-1	EF-hand domain-containing protein
NM_061311	cbn-1	EF-hand domain-containing protein
NM_061312	cpn-2	Calponin-homology (CH) domain-containing protein;Transgelin
NM_001313598	cpn-2	Calponin-homology (CH) domain-containing protein;Transgelin
NM_061313	clc-31	Claudin family protein
NM_001026879	D1069.3	COP9 signalosome complex subunit 3;Hyccin
NM_001383778		
NM_061317	ptr-3	SSD domain-containing protein
NM_061319	C03H5.7	Seven TM Receptor
NM_061320	C03H5.5	TPR_REGION domain-containing protein
NM_061321	C03H5.3	SRF-dependent transcription regulation-associated protein
NM_061322	nstp-4	UDP-N-acetylglucosamine/UDP-N-acetylgalactosaminetransporter nstp-4
NM_001383779		
NM_061324	clec-10	C-type LECtin
NM_001267082	dnsn-1	Downstream Neighbor of SoN homolog
NM_061326	dnsn-1	Downstream Neighbor of SoN homolog
NM_061325	dnsn-1	Downstream Neighbor of SoN homolog
NM_170970	C24H12.4	Helicase C-terminal domain-containing protein;RNA helicase
NM_061330	C24H12.8	F-box domain-containing protein
NM_001306613		
NM_061335	C24H12.1	F-box domain-containing protein
NM_061337	W10D9.1	Secreted protein
NM_001316874	gvd-1	Mediator of RNA polymerase II transcription subunit 21
NM_001267083	gvd-1	Mediator of RNA polymerase II transcription subunit 21
NM_001377685	W10D9.3	MKRN2 opposite strand protein-like C-terminal domain-containing protein
NM_061339	nfyb-1	Nuclear transcription factor Y subunit nfyb-1
NM_061340	tomm-22	Mitochondrial import receptor subunit TOM22 homolog
NM_061341	nsun-1	26S rRNA (cytosine-C(5))-methyltransferase nsun-1
NM_001383780	W07E6.5	G_PROTEIN_RECEP_F2_4 domain-containing protein
NM_061344	gldi-1	NLE domain-containing protein;WD_REPEATS_REGION domain-containing protein
NM_061345	prp-21	uncharacterized protein
NM_001306627	sms-5	Sphingomyelin synthase-related 2
NM_061348	srh-105	Serpentine Receptor, class H
NM_061349	mab-9	T-box protein 12
NM_061351	lgc-34	Neurotransmitter-gated ion-channel ligand-binding domain-containing protein
NM_061352	T27A1.2	F-box associated domain-containing protein
NM_001316855	T27A1.3	F-box domain-containing protein
NM_061354	mlt-10	Molting protein mlt-10
NM_001383781	lips-7	LIPaSe related;Triacylglycerol lipase
NM_061355	lips-7	LIPaSe related;Triacylglycerol lipase
NM_061356	C09E8.1	Sodium-and chloride-dependent glycine transporter 2
NM_061357	W08F4.5	Nodule-specific Glycine Rich Peptide
NM_061358	mlt-8	Uncharacterized protein
NM_061359	W08F4.7	CW domain-containing protein
NM_001381318		
NM_061361	W08F4.3	Sigma non-opioid intracellular receptor 1
NM_001316870	W08F4.12	F-box domain-containing protein
NM_001316869	W08F4.12	F-box domain-containing protein
NM_001047354	W08F4.13	F-box domain-containing protein
NM_061363	fbxb-34	F-box domain-containing protein
NM_001047352	nhl-3	B box-type domain-containing protein;RING-type domain-containing protein;Tripartite motif-containing protein 2
NM_061368	W04H10.2	Transposase
NM_001267085	W04H10.5	DNA topoisomerase
NM_001267086	W04H10.6	NPH3 domain-containing protein;Transporter
NM_061369	W04H10.1	Uncharacterized protein
NM_061370	clec-118	C-type lectin domain-containing protein
NM_001027135	T04B8.5	AA_permease domain-containing protein;Solute carrier family 12 member 9
NM_001027134	T04B8.5	AA_permease domain-containing protein;Solute carrier family 12 member 9
NM_061373	arrd-1	Arrestin C-terminal-like domain-containing protein
NM_001267088	K07E8.6	Cdc37 Hsp90 binding domain-containing protein
NM_061377	K07E8.7	Pseudouridine synthase
NM_001322697	K07E8.7	Pseudouridine synthase
NM_061378	frpr-14	G-protein coupled receptors family 1 profile domain-containing protein
NM_061380	sdz-24	OB domain-containing protein
NM_061381	sri-45	Serpentine Receptor, class I
NM_061384	sri-46	G protein-coupled receptor;Serpentine Receptor, class I
NM_001267089	Y39F10C.3	Cystatin domain-containing protein
NM_001316875	Y39F10C.1	Apextrin C-terminal domain-containing protein;Small membrane protein
NM_061386	T02H6.9	Vitelline membrane outer layer protein 1
NM_061389	T02H6.7	But2 domain-containing protein
NM_061391	T02H6.5	F-box domain-containing protein
NM_061393	T02H6.3	BgtE-
NM_061394	T02H6.11	Cytochrome b-c1 complex subunit 7
NM_182230	T02H6.1	WD_REPEATS_REGION domain-containing protein
NM_001316860	T02H6.1	WD_REPEATS_REGION domain-containing protein
NM_061397	rfip-2	FIP-RBD domain-containing protein
NM_182231	rfip-2	FIP-RBD domain-containing protein
NM_061399	fbxc-48	F-box C protein
NM_001267094	snt-6	C2 domain-containing protein
NM_001267093	snt-6	C2 domain-containing protein
NM_001373676	C08G5.7	EGF-like domain-containing protein;GED domain-containing protein
NM_001047272	C08G5.7	EGF-like domain-containing protein;GED domain-containing protein
NM_061403	C08G5.6	7TM_GPCR_Srx domain-containing protein
NM_061404	Y39F10A.1	UPAR/Ly6 domain-containing protein
NM_061406	Y39F10A.3	Methyltransferase FkbM domain-containing protein
NM_001318313	Y39F10A.6	Ovule protein
NM_061408	F46F5.16	Signal peptide containing protein
NM_061409	F46F5.15	Peptidase A1 domain-containing protein;SCP domain-containing protein
NM_001318291	F46F5.1	Smr domain-containing protein
NM_001318292	F46F5.1	Smr domain-containing protein
NM_061412	F46F5.14	Nucleotide-diphospho-sugar transferase domain-containing protein
NM_061413	F46F5.13	Vitelline membrane outer layer protein 1 homolog
NM_061416	F46F5.11	Exostosin domain-containing protein
NM_001377690	F46F5.5	Lon proteolytic domain-containing protein
NM_001318293	F46F5.7	Glycosyltransferase family 92 protein
NM_061419	F46F5.7	Glycosyltransferase family 92 protein
NM_061423	F28A10.1	Methyltransferase FkbM domain-containing protein
NM_061427	F28A10.8	Vitelline membrane outer layer protein 1
NM_061428	clc-33	CASP-like protein
NM_061429	F28A10.4	WSD domain-containing protein
NM_061430	F28A10.7	Uncharacterized protein
NM_061431	acdh-9	Acyl CoA DeHydrogenase
NM_001361845	F28A10.13	60S ribosomal protein L35
NM_001361846	Y46B2A.4	UPF0506 domain-containing protein
NM_061434	Y46B2A.3	Fibrinogen C-terminal domain-containing protein
NM_061435	fbxc-51	F-box C protein
NM_182192	alg-2	Protein argonaute-2
NM_061436	alg-2	Protein argonaute-2
NM_061439	T07D3.4	Fukutin;Nucleotidyltransferase family protein
NM_061442	T07D3.9	HotDog ACOT-type domain-containing protein
NM_001318297	fbxc-24	F-box C protein
NM_061446	fbxc-27	F-box C protein
NM_061447	fbxc-31	F-box C protein
NM_061448	fbxc-33	F-box C protein
NM_061451	fbxc-28	F-box C protein
NM_061452	R07C3.13	DUF148 domain-containing protein
NM_061454	fbxc-34	F-box domain-containing protein
NM_061455	acs-15	long-chain-fatty-acid--CoA ligase
NM_001318299	fbxc-36	FBA_2 domain-containing protein
NM_061458	clec-43	CUB domain-containing protein
NM_061459	fbxc-32	F-box domain-containing protein
NM_061462	fbxc-7	F-box C protein
NM_061464	sdz-4	F-box domain-containing protein
NM_001306647	C32B5.18	Transposase
NM_001306646	C32B5.7	Peptidase C1A papain C-terminal domain-containing protein
NM_061467	fbxc-18	FBA_2 domain-containing protein
NM_061468	C32B5.6	Resolvase/invertase-type recombinase catalytic domain-containing protein
NM_001318284	C32B5.6	Resolvase/invertase-type recombinase catalytic domain-containing protein
NM_061469	C32B5.15	F-box domain-containing protein
NM_061470	fbxc-14	F-box domain-containing protein
NM_001267096	fbxc-17	F-box C protein
NM_061473	srh-274	Serpentine Receptor, class H
NM_061474	fbxc-40	F-box C protein
NM_001383782	fbxc-40	F-box C protein
NM_061475	fbxc-39	F-box C protein;FBA_2 domain-containing protein
NM_001381319	fbxc-42	F-box domain-containing protein
NM_061479	fbxb-29	F-box domain-containing protein
NM_061480	fbxb-30	F-box associated domain-containing protein
NM_061481	F45D11.5	BTB domain-containing protein
NM_061482	F45D11.14	AAA domain-containing protein
NM_061486	F45D11.16	B30.2/SPRY domain-containing protein
NM_061489	btb-11	BTB domain-containing protein
NM_001047326	math-34	MATH domain-containing protein
NM_061495	fbxb-41	F-box domain-containing protein
NM_061496	fbxb-45	F-box domain-containing protein
NM_061497	str-148	Seven TM Receptor
NM_061499	K02E7.7	Uncharacterized protein
NM_001383783		
NM_061501	btb-10	BTB domain-containing protein
NM_061503	K02E7.10	Peptidase C1A papain C-terminal domain-containing protein
NM_061505	K02E7.11	Uncharacterized protein
NM_001038248	K02E7.1	C6 domain-containing protein
NM_061509	snf-3	Sodium- and chloride-dependent betaine transporter
NM_061510	pho-14	Histidine acid phosphatase
NM_061511	T13B5.9	Leishmanolysin-like peptidase
NM_061512	col-40	Cuticle collagen 40
NM_061514	lips-12	LIPaSe related
NM_061515	lips-13	LIPaSe related
NM_001129167	sut-1	SUppressor of Tau pathology
NM_061516	sut-1	SUppressor of Tau pathology
NM_061517	eri-3	Reverse transcriptase domain-containing protein
NM_061518	taf-6.1	TAF (TBP-associated transcription factor) family;TAF6 C-terminal HEAT repeat domain-containing protein;Transcription initiation factor TFIID subunit 6
NM_001318310	eri-3	Reverse transcriptase domain-containing protein
NM_001047357	W09B6.4	Elongator complex protein 5
NM_001322700	W09B6.4	Elongator complex protein 5
NM_001381323		
NM_001027230	pod-2	acetyl-CoA carboxylase;biotin carboxylase
NM_061522	T23F4.2	Uncharacterized protein
NM_001318302	T23F4.2	Uncharacterized protein
NM_061524	dlhd-1	Dienelactone hydrolase domain-containing protein
NM_061525	nas-27	Zinc metalloproteinase nas-27
NM_001383784		
NM_001383785		
NM_001027006	lin-42	PAS domain-containing protein;Period protein homolog lin-42
NM_001027005	lin-42	PAS domain-containing protein;Period protein homolog lin-42
NM_001027007	lin-42	PAS domain-containing protein;Period protein homolog lin-42
NM_061532	clec-119	C-type LECtin
NM_001322708	clpr-2	Calpain catalytic domain-containing protein
NM_001381326		
NM_061534	oac-30	Acyltransferase
NM_061536	Y57G7A.5	Coiled-coil domain-containing protein 96
NM_170972	Y57G7A.11	Immunity protein 50
NM_061537	Y57G7A.6	protein of unknown function WSN domain-containing protein
NM_001027313	Y57G7A.3	Secreted protein
NM_001027314	Y57G7A.3	Secreted protein
NM_061541	Y57G7A.2	BZIP domain-containing protein
NM_061542	Y57G7A.1	Secreted protein
NM_061543	glb-31	Globin domain-containing protein
NM_001267099	emc-2	ER membrane protein complex subunit 2
NM_061545	alh-6	Aldehyde dehydrogenase domain-containing protein;L-glutamate gamma-semialdehyde dehydrogenase
NM_001027041	alh-6	Aldehyde dehydrogenase domain-containing protein;L-glutamate gamma-semialdehyde dehydrogenase
NM_182151	alh-6	Aldehyde dehydrogenase domain-containing protein;L-glutamate gamma-semialdehyde dehydrogenase
NM_061547	fcho-1	FCH domain only protein 2
NM_001381327	vig-1	Hyaluronan/mRNA-binding protein domain-containing protein
NM_001377692	jip-1	JNK-interacting protein 1;PID domain-containing protein
NM_001377691	jip-1	JNK-interacting protein 1;PID domain-containing protein
NM_001038242	jip-1	JNK-interacting protein 1;PID domain-containing protein
NM_001381329	C13A10.1	WSC domain-containing protein
NM_061554	C13A10.2	Neuropeptide-Like Protein
NM_001276728	rog-1	IRS-type PTB domain-containing protein
NM_061557	rog-1	IRS-type PTB domain-containing protein
NM_001027025	F54D12.9	DUF281 domain-containing protein
NM_061559	aat-7	Amino Acid Transporter
NM_001377696	F54D12.8	PAN-3 domain-containing protein
NM_061561	F54D12.2	PAN-3 domain-containing protein
NM_061563	Y51H7C.8	Uncharacterized protein
NM_061564	Y51H7C.7	Nuclear nucleic acid-binding protein C1D
NM_001381330		
NM_061565	cogc-4	Conserved oligomeric Golgi complex subunit 4
NM_061566	cogc-4	Conserved oligomeric Golgi complex subunit 4
NM_061567	Y51H7C.9	L-serine deaminase
NM_061568	alkb-1	Fe2OG dioxygenase domain-containing protein
NM_061570	Y51H7C.10	Uncharacterized protein
NM_001377698	nol-6	Nucleolar protein 6
NM_061572	Y51H7C.3	Lzipper-MIP1 domain-containing protein
NM_061574	scl-17	SCP domain-containing protein
NM_061575	Y51H7C.13	CC domain-containing protein
NM_061576	Y51H7C.1	CLIP domain-containing serine protease
NM_001038245	H17B01.5	Neuropeptide-Like Protein
NM_061579	emc-1	ER membrane protein complex subunit 1;WD_REPEATS_REGION domain-containing protein
NM_061580	fdgt-1	Facilitated glucose transporter protein 1
NM_061581	fdgt-1	Facilitated glucose transporter protein 1
NM_061582	math-45	MATH domain-containing protein
NM_001038251	Y51H7BR.8	ABC transporter permease
NM_061584	Y51H7BR.7	Protein stum homolog
NM_001267100	Y51H7BR.4	MARVEL domain-containing protein;Transmembrane protein
NM_001267101	Y51H7BR.4	MARVEL domain-containing protein;Transmembrane protein
NM_061588	fbxb-43	F-box domain-containing protein
NM_061589	fbxb-42	F-box domain-containing protein
NM_061590	fbxb-44	F-box domain-containing protein
NM_001047325	poml-4	Arylesterase
NM_061591	K05F6.4	F-box domain-containing protein
NM_001129149	K05F6.12	F-box domain-containing protein
NM_001322709	fbxb-52	F-box domain-containing protein
NM_061593	fbxb-51	F-box associated domain-containing protein
NM_061594	fbxb-54	F-box domain-containing protein
NM_061595	fbxb-50	F-box domain-containing protein
NM_001267102	K05F6.14	F-box domain-containing protein
NM_001322710	fbxb-49	F-box domain-containing protein
NM_061598	fbxb-46	F-box domain-containing protein
NM_061599	K05F6.10	MATH domain-containing protein
NM_061600	math-38	MATH domain-containing protein
NM_061603	bath-46	BTB domain-containing protein
NM_061604	bath-26	MATH domain-containing protein
NM_061605	bath-47	BTB and MATH domain-containing protein 47
NM_061606	bath-33	BTB domain-containing protein
NM_061609	fbxa-163	F-box domain-containing protein
NM_061611	fbxa-164	F-box domain-containing protein
NM_061612	fbxa-165	F-box domain-containing protein
NM_061613	fbxa-166	F-box domain-containing protein
NM_001047268	fbxa-158	F-box domain-containing protein
NM_001026764	C08E3.14	Uncharacterized protein
NM_061617	C08E3.13	SMP domain-containing protein
NM_061618	C08E3.1	SMP domain-containing protein
NM_001027319	srg-20	Serpentine receptor class gamma-20
NM_061620	srh-72	Serpentine receptor class H-72
NM_001267105	ZC204.17	Uncharacterized protein
NM_061623	fbxb-20	F-box domain-containing protein
NM_061624	fbxb-16	F-box domain-containing protein
NM_061625	fbxb-15	F-box domain-containing protein
NM_061627	btb-12	BTB domain-containing protein
NM_001383788	ZC204.12	MATH domain-containing protein
NM_061630	ZC204.14	BESS domain-containing protein
NM_061631	duxl-1	Homeobox domain-containing protein
NM_001381331	srlf-29	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein
NM_001027044	nhx-6	Sodium/hydrogen exchanger
NM_061635	fbxb-17	F-box associated domain-containing protein
NM_061638	fbxb-26	F-box associated domain-containing protein
NM_001322712	fbxb-25	F-box associated domain-containing protein;F-box domain-containing protein
NM_061639	fbxb-25	F-box associated domain-containing protein;F-box domain-containing protein
NM_061640	fbxb-18	F-box domain-containing protein
NM_061642	fbxc-22	F-box C protein
NM_061641	fbxb-19	F-box domain-containing protein
NM_061643	fbxc-21	F-box C protein
NM_061644	fbxc-26	F-box C protein
NM_061645	F58E1.13	Cytochrome b
NM_061647	fbxb-47	F-box domain-containing protein
NM_001322714	sdz-18	BTB domain-containing protein
NM_001322713	sdz-18	BTB domain-containing protein
NM_061652	btb-7	BTB domain-containing protein
NM_061653	btb-6	BTB domain-containing protein
NM_061654	fbxb-48	F-box domain-containing protein
NM_061655	fbxb-5	F-box domain-containing protein
NM_061656	btb-8	BTB domain-containing protein
NM_061657	fbxb-11	F-box domain-containing protein
NM_001322715	F45C12.17	DUF418 domain-containing protein
NM_061658	btb-9	BTB domain-containing protein
NM_061660	ceh-82	Homeobox domain-containing protein
NM_001383789	ceh-83	Homeodomain-only protein
NM_061662	irld-9	Receptor L-domain domain-containing protein
NM_001306586	irld-33	Receptor L-domain domain-containing protein
NM_061665	clec-19	C-type LECtin
NM_001267107	F36H5.13	F-box domain-containing protein
NM_061666	F36H5.8	F-box domain-containing protein
NM_001330943	F36H5.17	F-box domain-containing protein
NM_001383790		
NM_061671	F36H5.4	DUF1084 domain-containing protein
NM_001047307	math-28	MATH domain-containing protein
NM_061674	math-26	MATH domain-containing protein
NM_001383791		
NM_001383792		
NM_001381336	math-3	MATH domain-containing protein
NM_001047270	math-4	MATH domain-containing protein
NM_001026766	C08F1.11	DUF1624 domain-containing protein
NM_182227	C08F1.10	Serpentine Receptor, class U
NM_061677	C08F1.6	DUF1624 domain-containing protein
NM_061678	fbxb-13	F-box domain-containing protein
NM_061680	C08F1.8	G_PROTEIN_RECEP_F1_2 domain-containing protein
NM_061682	fbxb-10	F-box domain-containing protein
NM_061683	fbxa-3	F-box domain-containing protein
NM_061684	fbxc-19	F-box domain-containing protein
NM_061685	math-41	MATH domain-containing protein
NM_061686	math-40	MATH domain-containing protein
NM_061687	math-39	MATH domain-containing protein
NM_061689	T08E11.1	FTH domain-containing protein
NM_001381337	C52E2.4	DUF38 domain-containing protein
NM_061692	fbxb-97	F-box associated domain-containing protein
NM_061693	fbxb-96	F-box domain-containing protein
NM_001381338	C52E2.3	DUF281 domain-containing protein
NM_061695	C52E2.2	FIP (Fungus-Induced Protein) Related
NM_061696	fbxb-95	F-box domain-containing protein
NM_001267111	C16C4.18	Spore protein
NM_061700	math-15	MATH domain-containing protein
NM_001267114	math-14	MATH domain-containing protein
NM_001267115	math-14	MATH domain-containing protein
NM_061702	math-10	MATH domain-containing protein
NM_001377706	C46F9.6	MATH domain-containing protein
NM_061715	math-24	MATH domain-containing protein
NM_061717	math-22	MATH domain-containing protein
